	MisSyn	pli	Length	GO	sHet	mrna	n_mrna	CDS	lof	phy	Set
GCST002449_EFO_0005680	0.7013	0.739	39881.0	6.0	0.00711447	13.919759074074072	54.0	1520.0	50.553	1.1356666666666666	Common
GCST003327_EFO_0000707	-0.519825	0.8985000000000001	77366.0	16.0	0.020136229999999998	10.271093471296293	48.5	1295.0	50.616	1.026	Common
GCST012398_EFO_0004838	0.104572	0.7315	80853.5	14.5	0.0340223	12.230968714814814	53.0	1701.0	52.245000000000005	1.026	Common
GCST90085695_MONDO_0002009	1.0424950000000002	0.996	20951.5	9.0	0.01038998	10.508220324074076	53.5	1452.0	38.388000000000005	1.0185	Common
GCST001968_EFO_0004244	0.045746	0.746	61526.0	15.0	0.0337742	16.43911748148148	52.0	2637.0	89.665	1.026	Common
GCST90092987_EFO_0005110	-0.041941	0.963	51046.0	17.0	0.0064408650000000005	9.435935012962965	50.0	1671.0	56.083	1.026	Common
GCST004833_MONDO_0002974	-0.251545	0.8545	131078.5	22.0	0.01914498	5.786029300925927	27.5	1065.5	30.359	1.022	Common
GCST004483_EFO_0001378	0.067801	0.791	48717.0	17.0	0.0186079	11.395190740740745	54.0	1790.0	60.118	1.026	Common
GCST006897_EFO_0009189	-0.027799	1.398	145418.0	10.0	0.0130664	3.711481148148149	43.0	870.0	32.839	1.0192	Common
GCST90018642_EFO_0004705	0.21606	1.1360000000000001	97463.0	34.0	0.029104865	27.613902148148146	53.5	1112.0	24.83165	0.8093318181818181	Common
GCST90308682_EFO_0010067	0.0084079	0.674	131410.0	14.0	0.0490807	14.092461851851851	51.0	1725.0	54.763	1.0708	Common
GCST90013679_MONDO_0004979	-0.51267	0.6185	33726.5	24.0	0.0225739	20.980729233333335	53.5	1349.0	34.8875	1.024	Common
GCST012378_EFO_0006336	-1.5456	0.686	41420.0	10.0	0.0355513	2.870091986296296	17.0	1194.0	30.149	1.118	Common
GCST011639_EFO_1000802	-0.18805149999999998	0.922	50738.5	14.0	0.01925761	9.635250597222223	49.5	1435.5	50.3395	1.024	Common
GCST009979_MONDO_0002009	0.28069500000000003	0.7264999999999999	373683.0	10.0	0.02913805	4.9437678025925935	24.5	1892.0	60.0265	1.1179999999999999	Common
GCST001713_EFO_0003819	0.25829	1.081	145062.0	9.0	0.0028700849999999997	3.6747764435185193	37.0	1792.0	71.968	1.026	Common
GCST001786_EFO_0003819	-0.07101000000000002	1.0270000000000001	151418.5	10.0	0.013140505	4.328198703703704	39.5	1727.5	63.5945	1.0273333333333334	Common
GCST003374_EFO_0003884	0.1420275	0.7444999999999999	131147.5	23.0	0.0273356	8.740723228703704	47.5	3271.0	96.86449999999999	1.0732727272727272	Common
GCST009962_HP_0000545	0.36153	0.474	485095.0	14.0	0.0875742	5.586235862962962	17.0	1923.0	46.355	1.097	Common
GCST011767_MONDO_0004985	-0.072127	0.722	220649.0	12.0	0.0639933	5.080301042592593	48.0	1275.0	40.248	1.026	Common
GCST90297795_EFO_0000274	-0.133165	0.8985000000000001	50919.5	19.0	0.0190657	6.667763093518518	50.0	1289.0	39.2265	1.0206617647058822	Common
GCST007225_HP_0002619	-0.752475	0.56	159881.5	15.5	0.08658735000000001	25.15463493518518	53.5	2732.5	71.4685	1.1179999999999999	Common
GCST005655_EFO_1000764	-0.1605915	0.5245	201859.0	7.5	0.09206980000000001	9.991591486111108	52.0	2721.5	82.447	1.11125	Common
GCST010571_EFO_0006812	0.34746	0.796	71998.0	19.0	0.0194102	8.588156111111111	46.0	1354.0	45.495	1.026	Common
GCST90432132_EFO_0003948	0.47241	0.253	442602.0	24.0	0.121905	3.593804346296297	52.0	1802.0	80.722	1.138	Common
GCST90128518_EFO_0004210	-0.030317	0.884	51046.0	15.0	0.0224666	9.929564587037037	50.0	1572.0	61.295	1.026	Common
GCST90255621_EFO_0004340	0.088389	0.647	120009.0	14.0	0.0439575	9.731614475925925	53.0	1750.0	56.618	1.0914	Common
GCST90276150_MONDO_0021108	-0.463225	0.5625	496048.0	14.0	0.08617050000000001	19.28886907407407	54.0	2693.0	76.6195	1.138	Common
GCST90302108_EFO_0022272	-0.08074150000000001	0.8009999999999999	37438.0	19.5	0.0159014	13.078077675925925	52.0	2029.5	67.735	1.0205	Common
GCST011971_EFO_0004338	0.43133	0.383	82107.0	16.0	0.177777	13.491026666666668	54.0	2919.0	81.775	1.136	Common
GCST009247_HP_0000486	-0.18254	0.677	477070.0	13.0	0.0171118	4.617216851851853	42.0	3069.0	103.75	1.026	Common
GCST004607_EFO_0007985	0.0608515	0.6944999999999999	82929.0	16.0	0.0344299	10.608392777777777	52.5	1555.5	50.7035	1.05325	Common
GCST90269626_EFO_0022149	0.14206	0.581	107667.0	20.0	0.0457944	15.43998074074074	54.0	1878.0	69.062	1.026	Common
GCST002685_HP_0000483	-0.09324	0.9970000000000001	199023.0	13.0	0.012396315	1.702953114074074	17.5	2466.0	76.477	1.1138333333333332	Common
GCST90018875_MONDO_0008903	0.72645	0.909	60119.0	24.5	0.01077764	2.4128737601851857	28.5	873.5	44.403499999999994	0.8603333333333334	Common
GCST90269705_EFO_0022341	-0.33578	0.751	43048.0	17.0	0.0203032	9.98522053703704	50.0	1827.0	62.059	1.026	Common
GCST90092990_EFO_0004732	0.23792	0.71	65512.0	17.0	0.01736275	14.653603148148148	54.0	1428.0	53.863	1.048	Common
GCST90446645_EFO_0004340	0.078983	0.573	176157.0	13.0	0.06437245	8.908173518518518	52.0	1893.0	62.387	1.128	Common
GCST90269709_EFO_0022278	-0.30910000000000004	1.011	29097.0	18.5	0.00576726	8.501447347222221	43.5	1662.0	58.095	0.9849999999999999	Common
GCST90244010_EFO_0004736	0.471275	0.708	72967.0	19.5	0.0279957	10.266216010185182	52.0	1477.5	48.5925	1.026	Common
GCST90018819_EFO_0004799	-0.15670499999999998	1.069	76103.0	17.0	0.0127821	6.767459092592592	50.0	1506.0	57.3395	1.0331875	Common
GCST90134481_EFO_0004617	0.41223	1.4455	22112.5	12.5	0.003367165	11.45620890185185	36.5	858.0	6.0308	0.9125	Common
GCST90091585_EFO_0010733	-0.17763500000000004	0.698	124164.0	42.0	0.02977741	10.096738201851851	53.5	1413.0	58.095	1.137714285714286	Common
GCST90239614_EFO_0000537	-0.14802057500000002	0.9319999999999999	100704.5	16.0	0.0825516	17.791998119444443	43.0	1411.0	35.0715	1.0459999999999998	Common
GCST90085927_HP_0002321	-0.0071719	0.767	146505.0	9.0	0.0286272	8.307326759259258	49.0	1606.0	55.869	1.098142857142857	Common
GCST007844_EFO_0003898	0.030835	0.9025	45526.5	32.0	0.00771943	13.29155741666667	54.0	2104.5	61.3835	0.856125	Common
GCST90256420_EFO_0004541	0.34225	0.821	36930.0	14.0	0.01280385	12.735483314814813	54.0	1671.0	66.115	1.026	Common
GCST90269699_EFO_0022287	-0.14716	0.815	43048.0	20.0	0.030207750000000002	14.073845925925925	52.0	1716.0	62.059	1.026	Common
GCST90432100_HP_0002321	0.7407750000000001	0.7649999999999999	116694.0	28.0	0.058283749999999995	11.616565333333337	53.5	3281.5	87.09665	0.9984999999999999	Common
GCST004866_EFO_0004192	-0.022194999999999993	0.6285000000000001	196919.0	12.0	0.054567000000000004	10.814890221296295	48.5	1641.5	67.923	1.0683571428571428	Common
GCST90269715_EFO_0022331	-0.14716	0.815	43048.0	17.0	0.030207750000000002	13.120146296296296	50.0	1878.0	66.434	1.0132	Common
GCST90092809_EFO_0004615	-0.012739	0.849	37256.0	21.0	0.007469244999999999	12.481107675925928	50.0	1570.0	56.581500000000005	1.0172499999999998	Common
GCST90020234_EFO_0004696	0.45838	0.695	110614.0	13.0	0.0363024	10.696356527777779	52.5	1813.0	64.455	1.026	Common
GCST006041_MONDO_0002009	-0.15278	0.504	200999.0	16.0	0.0601969	7.402287037037037	53.0	1824.0	72.623	1.11	Common
GCST90397904_MONDO_0019338	0.31027499999999997	0.6595	122621.5	16.0	0.04114185	11.420492071574078	51.0	2252.0	75.1245	1.028375	Common
GCST90276156_EFO_0000266	-0.13786	0.861	69013.0	20.0	0.0110991	14.285752931481488	52.0	1476.0	55.067	1.126	Common
GCST007988_EFO_0004698	0.014616	0.613	152707.0	14.0	0.0704658	8.81681637037037	52.0	1809.0	58.965	1.1286666666666665	Common
GCST90302101_EFO_0022323	0.0954805	0.873	46834.0	17.0	0.00778724	9.435935012962965	50.0	2037.0	65.27	1.011	Common
GCST90269710_EFO_0022329	-0.33578	0.884	51046.0	20.0	0.01277422	13.120146296296296	52.0	1827.0	62.059	1.026	Common
GCST90025972_EFO_0007986	0.23158	1.006	33316.0	16.0	0.00605239	5.5658427222222215	39.0	1678.0	53.689	1.026	Common
GCST007152_HP_0003418	0.06415	0.414	1033040.0	20.0	0.0946047	2.66962135	40.0	1740.0	94.228	1.126	Common
GCST90091671_EFO_0008595	-1.17325	0.8325	63271.0	56.5	0.037531060000000005	20.606699683333332	43.5	1327.5	44.9755	1.035	Common
GCST90269519_EFO_0022264	-0.10754	0.747	94046.0	17.0	0.0136154	12.01094651851852	52.0	1428.0	53.863	1.044	Common
GCST90018970_EFO_0005763	0.004107125	0.6355	126170.0	14.0	0.05565655	11.092310740740745	53.0	1729.0	58.5165	1.0545714285714285	Common
GCST90025945_EFO_0004617	-0.2275	0.907	155303.0	24.0	0.00649031	10.50520158148148	49.0	1554.0	47.371	1.026	Common
GCST000891_EFO_0005089	0.24173	0.756	358800.0	21.0	0.00562671	0.8681035592592595	14.0	10872.0	385.13	1.026	Common
GCST90002401_EFO_0007984	0.085318	0.6895	96452.0	15.0	0.0316949	15.064985722222218	54.0	1787.0	57.515	1.0633333333333332	Common
GCST004462_MONDO_0018364	0.49634	0.593	58628.0	14.0	0.020873449999999998	6.347074148148148	27.0	1818.0	89.665	1.026	Common
GCST90271558_EFO_0004468	0.12797	0.671	86266.0	16.0	0.029581700000000002	12.098875555555557	52.0	1572.0	57.929	1.0446666666666666	Common
GCST008733_EFO_0007788	0.1797	0.619	149085.0	13.0	0.0514437	10.754569814814818	53.0	2047.0	59.914	1.1192	Common
GCST90269647_EFO_0022323	0.26161500000000004	0.5914999999999999	77592.0	21.0	0.037785200000000005	14.268911296296295	52.5	1827.0	67.74799999999999	1.026	Common
GCST009719_EFO_0005854	0.094061	0.643	103805.0	20.5	0.0456448	10.34665689537037	51.0	1826.0	57.278999999999996	1.137	Common
GCST009266_EFO_0003819	0.021878	0.54	767243.0	12.0	0.0737243	5.080301042592593	42.0	1275.0	53.311	1.138	Common
GCST002602_EFO_0004631	-0.63277	0.955	62345.0	16.0	0.0105771	18.38732311611112	33.0	3262.0	47.386	1.026	Common
GCST90319320_EFO_0004705	0.29607	0.664	99283.0	16.0	0.0290464	12.611711481481482	53.0	2034.0	64.09	1.026	Common
GCST90302099_EFO_0022297	0.27523	0.706	42302.0	20.0	0.029589	11.407492518518517	53.0	1842.0	61.411	1.026	Common
GCST001310_EFO_0005854	-1.457	0.949	232691.0	20.0	0.00738252	11.61122462962963	54.0	2189.0	90.345	1.025	Common
GCST90244094_EFO_0004713	0.029082999999999998	0.617	126657.5	14.0	0.0475311	12.310704435185183	52.0	1813.0	60.1445	1.0764444444444443	Common
GCST90025952_EFO_0004615	0.23421	1.091	42644.0	39.0	0.00188647	10.411673648148149	13.0	2105.0	58.606	1.022	Common
GCST90446531_EFO_0000537	0.08914849999999999	0.6525000000000001	121107.0	18.5	0.036696900000000005	11.01103777777778	52.0	2045.5	65.428	1.0755000000000001	Common
GCST90018818_HP_0001082	-0.15613	1.138	28697.0	17.0	0.00207674	2.959453514814816	10.0	1423.0	52.573	1.026	Common
GCST007239_EFO_0001075	0.3443	0.6134999999999999	145982.5	18.0	0.0662399	7.167895136111111	47.0	2224.5	83.023	1.1295357142857143	Common
GCST90018949_EFO_0004338	0.102239	0.5894999999999999	156237.0	14.0	0.0592541	8.131424999999997	52.0	1854.0	60.6215	1.1020714285714286	Common
GCST90269957_MONDO_0008315	-0.126614	0.9155	137767.5	9.5	0.0149258	9.10032263888889	51.5	1985.0	66.6215	1.0923285714285713	Common
GCST90020244_EFO_0003762	-0.18989	1.087	40879.0	15.0	0.00289882	12.659500207222225	33.0	1446.0	55.868	1.026	Common
GCST90270216_EFO_0000783	0.1798845	0.7295	141457.0	18.0	0.035505999999999996	10.853325148148148	42.5	1942.5	83.2225	1.1077142857142857	Common
GCST90018976_EFO_0004536	-0.00485415	0.633	101843.5	17.0	0.0446641	13.192885239814816	53.0	1744.5	59.674	1.0427	Common
GCST90000032_EFO_0004251	-0.043824	0.847	145558.0	33.0	0.0512126	7.429040740740741	50.0	2769.0	46.641	1.074	Common
GCST004719_EFO_0005938	-0.0076298	0.743	112026.0	22.0	0.0267657	12.913280925925926	54.0	1191.0	46.112	1.1156	Common
GCST004631_EFO_0007992	0.26258	0.6905	64743.0	17.0	0.0407742	7.929399879629631	52.0	1271.0	42.6455	1.036125	Common
GCST90302110_EFO_0022148	0.063051	0.815	26845.0	17.0	0.0126947	9.98522053703704	52.0	1878.0	58.606	1.015	Common
GCST008994_EFO_0007788	0.13390000000000002	0.6695	114695.0	15.0	0.037320950000000006	12.744030777777777	53.0	1765.5	60.077	1.0542500000000001	Common
GCST90269697_EFO_0022242	-0.040711500000000005	1.0579999999999998	43725.0	18.5	0.00673477	13.59699611111111	49.5	1852.5	64.964	1.003625	Common
GCST90245142_EFO_0010116	0.65953	0.764	194171.0	18.0	0.0268703	13.68827106111111	52.0	3159.0	134.39	1.138	Common
GCST90269512_EFO_0008589	-0.13786	0.883	38486.0	19.0	0.012604709999999998	9.4102895	49.0	1827.0	53.863	1.026	Common
GCST90103972_EFO_0000756	-0.65729	0.734	114662.0	11.0	0.0571739	18.476289629629637	54.0	1279.0	47.627	1.0173333333333332	Common
GCST90019495_EFO_0004614	0.078466	0.747	50371.0	17.0	0.0157059	14.45280303703704	53.0	1659.0	59.577	1.026	Common
GCST90011899_EFO_0004736	0.0718115	0.787	76719.0	17.0	0.01889815	11.407492518518517	53.0	1572.0	52.547	1.026	Common
GCST001149_EFO_0003898	0.835715	0.843	87698.0	20.0	0.02040795	9.40670889814815	44.5	2100.5	73.932	1.013	Common
GCST90025958_EFO_0004696	-0.15613	0.863	77146.0	19.0	0.0133706	4.742596481481481	40.0	1391.0	47.386	1.066142857142857	Common
GCST90025947_EFO_0004533	-0.0979845	0.7835	69826.5	31.5	0.012967800000000002	10.377734019444445	50.5	1441.5	50.452	1.026	Common
GCST006288_EFO_0009270	0.12145	0.5589999999999999	131410.0	17.0	0.0598241	10.305517681481485	52.0	1941.5	66.5795	1.0999999999999999	Common
GCST90328132_EFO_0004193	-0.151335	0.7995	78347.0	17.0	0.029661	12.552230481481482	53.0	1799.0	63.8105	1.026	Common
GCST90448621_EFO_0004833	0.38451	0.97	34624.0	13.0	0.0288727	3.960574148148148	50.0	1195.0	37.447	1.0750000000000002	Common
GCST90018965_EFO_0004528	0.206185	0.751	69696.5	18.5	0.0297186	16.9466637962963	54.0	1956.5	62.566	1.0270645161290322	Common
GCST006906_EFO_0000712	-0.26754	0.309	160046.0	22.0	0.165734	9.08318304074074	53.0	2297.0	90.224	1.138	Common
GCST90025961_EFO_0007984	0.32089	0.809	26119.0	18.0	0.00867761	6.204606342592592	39.0	1398.0	48.394999999999996	1.026	Common
GCST90002389_EFO_0007993	0.12797	0.6575	90444.0	16.0	0.0451463	10.90041613888889	53.0	1542.0	51.980000000000004	1.029	Common
GCST90002405_EFO_0007986	0.07623	0.741	59626.5	15.0	0.027807449999999997	14.788204814814812	54.0	1680.5	50.699	1.026	Common
GCST90432066_MONDO_0005147	-0.21338	0.468	83043.0	22.0	0.115189	7.504081408703702	11.0	1175.0	38.524	1.053	Common
GCST90019512_EFO_0004611	0.056437	0.843	42628.0	16.0	0.01332305	11.970335370370371	53.0	1487.0	50.699	1.026	Common
GCST90269586_EFO_0022313	0.217165	0.7695000000000001	55017.0	17.0	0.01837285	14.756913333333333	52.5	1797.0	55.107	1.0321	Common
GCST002126_EFO_0000649	-0.43545	0.801	100490.0	11.0	0.0117057	12.343701529629632	50.0	1410.0	43.358	1.026	Common
GCST90018951_EFO_0004838	0.24015	0.764	90739.0	15.0	0.0252226	12.086048962962963	53.0	1649.5	52.649	1.0375999999999999	Common
GCST004726_EFO_0004631	-0.41133000000000003	0.9824999999999999	78791.0	15.0	0.0105771	15.698529428425928	42.0	2062.0	66.3055	1.026	Common
GCST90301985_EFO_0022149	0.20156999999999997	0.871	30872.5	19.5	0.00671012	8.823127876851853	48.0	1766.0	64.7445	0.988	Common
GCST002643_EFO_0000096	-0.32282	0.8865000000000001	268235.0	9.0	0.01011509	15.965678305555558	45.5	1282.5	41.4095	0.9871428571428572	Common
GCST90269724_EFO_0022286	-0.13786	0.664	51903.0	17.0	0.030207750000000002	13.120146296296296	52.0	1827.0	66.434	1.011	Common
GCST009597_MONDO_0005301	0.13476	0.698	97362.0	16.0	0.0326468	9.181381092592591	53.0	1567.0	51.066	1.0384444444444445	Common
GCST90018853_EFO_0004283	0.44515	0.556	179406.0	27.0	0.154858	15.11858748888889	54.0	1315.0	35.834	1.1371666666666669	Common
GCST90002344_EFO_0005091	0.16375	0.692	77829.0	15.0	0.03376995	11.70189648148148	53.0	1386.0	44.952	1.036	Common
GCST90013410_EFO_0004193	-0.69368	0.765	53544.0	16.0	0.0301108	13.849013888888887	53.0	1590.0	53.605	1.026	Common
GCST90269639_EFO_0022268	0.056437	1.091	26212.0	16.0	0.005161465	11.262061187037038	49.0	1134.0	44.306	1.022	Common
GCST90269663_EFO_0022310	-0.0990355	0.6265000000000001	75866.5	17.0	0.0184088	8.958807796296295	51.5	1437.0	55.795	1.1021666666666667	Common
GCST90018726_EFO_0005090	0.031080000000000024	0.6705000000000001	83751.0	15.0	0.0407742	10.628355981481482	54.0	1662.0	42.547	1.026	Common
GCST90100586_MONDO_0007915	1.0877	0.339	274159.0	20.0	0.145134	13.09071798148148	53.0	1748.0	89.089	1.137	Common
GCST009640_EFO_0007778	0.23471	0.705	98616.0	14.0	0.02889085	9.31632037037037	53.0	1556.0	50.975	1.0384444444444445	Common
GCST90269653_EFO_0022273	-0.21197	0.884	65512.0	36.0	0.0176376	9.98522053703704	50.0	1978.0	56.432	1.026	Common
GCST003468_EFO_0000095	0.12414	0.717	75792.0	16.0	0.0263773	9.319165	51.0	1354.0	39.702	1.026	Common
GCST009958_EFO_0005773	-1.6021	0.43	561406.0	9.0	0.0757827	1.2313748511111116	13.0	4881.0	186.85	1.0526666666666669	Common
GCST000719_EFO_0004192	0.39125499999999996	0.649	41228.5	19.5	0.0510642	3.683827389814815	32.0	803.5	36.994	0.9968999999999999	Common
GCST90302011_EFO_0022176	0.214305	0.8965000000000001	47769.0	18.0	0.006451145	10.442335982407407	52.0	2040.0	74.868	1.026	Common
GCST90269667_EFO_0022267	-0.0747405	0.7284999999999999	65527.0	17.0	0.01547775	10.805470555555555	52.0	1425.5	53.218	1.0853333333333335	Common
GCST003725_EFO_0004210	-0.50399	1.4369999999999998	27771.0	17.0	0.0010929099999999999	2.6387821351851857	5.0	1368.0	41.1425	0.9824999999999999	Common
GCST90277981_EFO_0004242	0.159657	0.9644999999999999	372986.0	7.5	0.05668385	9.223716041666668	51.0	1729.0	62.5485	1.0911714285714287	Common
GCST90448615_EFO_0007805	0.10317	0.815	63229.0	21.0	0.0109005	12.764102407407403	54.0	1380.0	54.131	1.1006666666666665	Common
GCST90270940_MONDO_0007915	0.36845	0.6375	92303.5	16.0	0.0337933	11.796210907407406	53.0	1629.5	57.972	1.026	Common
GCST90428893_EFO_0004253	0.22157	0.866	104927.0	15.0	0.021135750000000002	5.338683229629629	45.5	1431.5	44.799	1.040375	Common
GCST90244241_EFO_0010226	0.068141	1.153	24301.0	14.0	0.012093	32.92407407407407	54.0	1218.0	41.087	1.026	Common
GCST004144_MONDO_0002108	-0.040382	0.7295	204141.0	25.0	0.045252600000000004	2.93395787962963	45.0	1726.5	58.678	1.0583333333333333	Common
GCST001854_EFO_0003839	0.54839	0.4435	433209.5	22.0	0.07325395	2.292406691944445	35.5	2005.5	81.0625	1.138	Common
GCST90302023_EFO_0022265	-0.21197	0.884	118494.0	16.0	0.00940419	13.120146296296296	53.0	1716.0	54.131	1.011	Common
GCST008105_EFO_0009959	0.27912	0.679	676990.0	4.0	0.0292364	3.7222212666666663	15.0	1377.0	39.906	1.125	Common
GCST90269704_EFO_0022290	0.062289	1.0579999999999998	43574.0	27.5	0.00711447	12.149035121296297	46.5	2028.0	71.10900000000001	0.9941249999999999	Common
GCST008225_EFO_0000681	-0.36833	0.491	285067.0	16.0	0.0490807	2.426207555555554	16.0	1166.0	54.354	1.0921666666666667	Common
GCST90131901_EFO_0004698	0.10317	0.677	121003.0	13.0	0.0441971	7.993677296296294	51.0	1665.0	54.779	1.1058684210526315	Common
GCST90018744_EFO_0004527	-0.149568	0.7495	47258.0	15.0	0.0340685	14.616154444444444	54.0	1483.0	49.6365	1.026	Common
GCST001150_EFO_0004197	0.68116	1.445	13760.0	24.0	0.00166	49.27194129629626	54.0	769.0	20.91	0.3576666666666666	Common
GCST90086137_EFO_0003875	-0.17749	0.997	74637.0	13.0	0.00833096	9.929564587037037	40.0	954.0	44.251	1.026	Common
GCST011351_EFO_0004736	0.63784	0.631	66843.0	20.0	0.0234364	10.361769259259258	53.0	2359.0	46.486	1.0255	Common
GCST003997_HP_0000545	-0.039018000000000004	0.7255	216942.5	15.0	0.02832605	5.099881173148148	34.5	1732.5	51.756	1.1160357142857142	Common
GCST90011816_MONDO_0002974	0.88716	0.765	17056.0	8.0	0.0341686	17.88448740740741	54.0	1333.0	42.483	1.018	Common
GCST90025988_EFO_0009188	0.26037	1.0045	19411.5	15.5	0.00496202	26.44109592592593	52.0	1295.5	44.974500000000006	1.0013333333333334	Common
GCST90132906_EFO_0004238	-0.0692315	0.6645000000000001	101313.0	14.5	0.02195205	12.654988780555556	52.5	2042.5	67.26350000000001	1.0441875	Common
GCST90018813_EFO_0004143	0.299385	0.8195	150130.0	8.5	0.00961539	11.881024146296296	52.5	2367.0	109.731	1.0255999999999998	Common
GCST90102063_EFO_0010226	0.29849	0.865	16592.0	18.0	0.00779449	17.868764814814817	26.0	1864.0	51.097	1.022	Common
GCST90038452_MONDO_0004975	-0.86076	0.702	17951.5	27.5	0.0804681	30.735349055555567	53.5	1360.5	34.451	0.994625	Common
GCST90454455_MONDO_0018076	0.086571	1.1	139805.0	7.0	0.0279958	10.870198703703704	54.0	1069.0	33.862	1.026	Common
GCST90092931_EFO_0010119	0.134985	0.8765000000000001	47627.5	21.0	0.00651254	10.371209043425926	51.0	1784.0	62.712999999999994	1.026	Common
GCST90000515_EFO_0000280	-1.117	0.594	98655.0	23.0	0.0559469	19.736845740740733	53.0	1353.0	40.888	0.947	Common
GCST000693_GO_0070527	-1.6252	1.051	203027.0	9.0	0.00634446	19.19433497222223	52.0	1494.0	69.155	1.026	Common
GCST90302074_EFO_0010815	0.1298	0.884	51046.0	20.0	0.00980722	12.557389944444443	52.0	2022.0	69.062	1.026	Common
GCST011503_EFO_0003948	-0.56012	0.426	317161.0	14.0	0.187942	27.38003812407408	48.0	2217.0	100.64	1.099	Common
GCST000426_EFO_0001073	0.21737	0.726	401276.0	14.0	0.0195354	6.112772074074074	50.0	2420.0	88.752	1.040375	Common
GCST90092942_EFO_0010117	0.33067	0.774	49690.0	18.0	0.0161729	8.613871296296296	40.0	1344.0	50.382	1.022	Common
GCST009830_EFO_0001075	0.20502	0.7415	198234.5	15.0	0.03878875	6.527605669444444	47.0	2683.0	93.464	1.026	Common
GCST90269517_EFO_0022276	-0.34716	0.788	80810.0	17.0	0.0211657	9.942770355555556	50.0	1978.0	62.059	1.026	Common
GCST007158_HP_0000483	-0.8905595000000001	0.5065	357452.5	17.5	0.0706586	10.102693793518519	50.0	2020.0	80.8825	1.1147756410256409	Common
GCST003140_EFO_0003884	0.29369	0.357	295692.0	68.0	0.0772217	3.311638566666667	41.0	2290.0	88.063	1.0805	Common
GCST90027052_MONDO_0007254	-0.097242	0.687	158470.0	14.0	0.0428237	9.012840444444446	51.0	1795.0	64.159	1.05	Common
GCST90428112_HP_0000360	0.046804	0.5805	183911.0	15.5	0.0624448	9.08008822962963	52.0	1725.0	60.378	1.1352	Common
GCST90269737_EFO_0022237	0.2686	0.658	65542.0	17.0	0.02126	14.184981851851855	53.0	1446.0	54.131	1.026	Common
GCST000966_EFO_0003770	-0.10768	0.757	467753.0	4.0	0.0401533	3.120324685185187	41.0	1881.0	58.312	1.1006666666666665	Common
GCST90301946_EFO_0004615	0.1298	0.884	65542.0	20.0	0.00980722	13.120146296296296	52.0	1894.0	69.062	1.026	Common
GCST90301943_EFO_0009765	0.17079	0.991	46658.0	13.0	0.00304991	6.714964687037037	51.0	1312.0	50.699	1.079	Common
GCST90269685_EFO_0022340	-0.11844	0.9624999999999999	43619.0	19.5	0.00980722	13.59699611111111	46.5	1881.0	64.2465	0.973	Common
GCST90302051_EFO_0022183	0.26206999999999997	0.774	50593.5	20.0	0.0206853	12.28416823148148	52.5	1860.0	60.0085	1.026	Common
GCST90018962_EFO_0004587	0.227485	0.7455	88470.0	14.0	0.0229028	10.878131053703704	53.0	1608.0	52.989000000000004	1.029	Common
GCST90451657_EFO_0001378	-0.148365	0.8755	77727.5	13.5	0.0181118	10.046003489814815	54.0	1590.5	56.1415	1.0572714285714286	Common
GCST012168_EFO_0004502	-1.0935	0.797	43530.0	10.0	0.00793391	16.707453161111104	54.0	1260.0	42.68	1.0375	Common
GCST90399733_EFO_0000712	-0.37307	0.376	158239.0	21.0	0.0883497	52.56885185185187	53.0	2607.0	92.866	1.026	Common
GCST001698_EFO_0004536	-0.22262500000000002	0.7429999999999999	34573.5	12.5	0.057955186	18.606800515740748	33.5	1288.5	38.4015	1.037375	Common
GCST90018935_MONDO_0024647	0.082562	0.992	141478.0	17.0	0.0125742	2.959453514814816	20.0	1755.0	50.699	1.027375	Common
GCST90269781_EFO_0007429	0.168683	0.8265	141018.0	9.0	0.010898999999999999	3.0251739518518517	25.5	1537.0	57.3925	0.9498333333333333	Common
GCST90246357_EFO_1000910	-0.38236	1.853	18883.0	34.0	0.00596113	94.10777777777776	54.0	768.0	7.7605	0.987	Common
GCST010643_EFO_0003756	-0.720375	0.599	909827.0	11.0	0.036681149999999996	4.032785087962964	23.0	1339.5	48.7375	1.133	Common
GCST001057_EFO_0001073	0.10488	0.547	579958.0	11.0	0.0761631	5.405140296296296	26.0	1049.0	58.81	1.109	Common
GCST004549_EFO_0001065	0.336005	0.661	143811.5	18.0	0.03014255	8.879447737037037	29.5	2244.0	73.6805	1.0316923076923077	Common
GCST90270083_EFO_0004312	0.19019	0.694	99115.0	15.0	0.0362031	11.614633203703704	53.0	1762.5	54.522000000000006	1.1158333333333335	Common
GCST90246234_HP_0002619	0.67887	0.677	77380.0	27.0	0.0357478	25.18268588888889	53.0	2069.0	82.881	1.054	Common
GCST90269602_EFO_0022225	0.059744	1.0425	39824.5	20.0	0.00672313	10.602415771296297	47.5	1686.5	60.332499999999996	1.0253333333333332	Common
GCST006614_EFO_0004574	0.28232	0.74	64352.5	17.5	0.0215121	11.894141685185188	53.0	1553.0	52.116	1.0310000000000001	Common
GCST90320054_MONDO_0002367	0.268115	0.7215	93030.0	18.0	0.0400256	8.699659374074075	54.0	1684.0	66.9985	1.026	Common
GCST90302154_EFO_0022275	0.27523	0.803	63193.0	17.0	0.00980722	11.262061187037038	50.0	1654.0	59.226	1.026	Common
GCST001228_EFO_0006336	0.36863	0.602	135732.0	25.0	0.0285838	7.829904129629631	52.0	2230.0	89.206	1.04	Common
